6120439, 6489048, 8107457, 8388607, 4344193, 5142817, 8388607, -8388608, 
6123640, 6491575, 8111907, 8388607, 4370805, 5146768, 8388607, -8388608, 
6147068, 6507986, 8135816, 8388607, 4299374, 5151167, 8388607, -8388608, 
6121021, 6489426, 8108037, 8388607, 4346253, 5142802, 8388607, -8388608, 
6121801, 6490028, 8108970, 8388607, 4348020, 5143329, 8388607, -8388608, 
6145255, 6507564, 8134892, 8388607, 4320982, 5155379, 8388607, -8388608, 
6021008, 6422366, 8008401, 8388607, 4377706, 5068759, 8388607, -8388608, 
6120699, 6489070, 8107893, 8388607, 4350601, 5143568, 8388607, -8388608, 
6120511, 6489214, 8106923, 8388607, 4340244, 5141911, 8388607, -8388608, 
6120844, 6489582, 8109022, 8388607, 4361619, 5145194, 8388607, -8388608, 
6119616, 6488585, 8106003, 8388607, 4337863, 5140737, 8388607, -8388608, 
6119178, 6488001, 8105679, 8388607, 4342963, 5141994, 8388607, -8388608, 
6149471, 6509628, 8137841, 8388607, 4286912, 5151111, 8388607, -8388608, 
6120167, 6490829, 8109697, 8388607, 4274868, 5133654, 8388607, -8388608, 
6148681, 6509283, 8136784, 8388607, 4284236, 5151384, 8388607, -8388608, 
6148208, 6508959, 8136135, 8388607, 4282668, 5151229, 8388607, -8388608, 
6119355, 6488341, 8105390, 8388607, 4330869, 5138276, 8388607, -8388608, 
6045915, 6442702, 8034382, 8388607, 4306496, 5087973, 8388607, -8388608, 
6019554, 6421859, 8005573, 8388607, 4353138, 5067745, 8388607, -8388608, 
6130249, 6498322, 8115675, 8388607, 4229169, 5136401, 8388607, -8388608, 
6118408, 6487421, 8103852, 8388607, 4322278, 5136961, 8388607, -8388608, 
6149176, 6510075, 8136853, 8388607, 4280938, 5153204, 8388607, -8388608, 
6121785, 6492606, 8110583, 8388607, 4270064, 5137239, 8388607, -8388608, 
6046791, 6443053, 8034848, 8388607, 4301058, 5087257, 8388607, -8388608, 
6127527, 6496348, 8113528, 8388607, 4231141, 5136527, 8388607, -8388608, 
6128424, 6496899, 8114388, 8388607, 4232388, 5136709, 8388607, -8388608, 
6051908, 6446839, 8039177, 8388607, 4282248, 5090781, 8388607, -8388608, 
6149489, 6510408, 8136672, 8388607, 4275874, 5155959, 8388607, -8388608, 
6123289, 6493717, 8111557, 8388607, 4264204, 5140253, 8388607, -8388608, 
6129852, 6498109, 8114552, 8388607, 4222684, 5136179, 8388607, -8388608, 
6115943, 6486593, 8100250, 8388607, 4315228, 5137695, 8388607, -8388608, 
6019221, 6422500, 8001371, 8388607, 4307910, 5065828, 8388607, -8388608, 
6131704, 6499012, 8115798, 8388607, 4216698, 5137543, 8388607, -8388608, 
6116413, 6486903, 8101267, 8388607, 4316779, 5138366, 8388607, -8388608, 
6132636, 6499544, 8116013, 8388607, 4210794, 5138319, 8388607, -8388608, 
6130601, 6498721, 8115523, 8388607, 4223927, 5136446, 8388607, -8388608, 
6132219, 6498983, 8115619, 8388607, 4211681, 5137746, 8388607, -8388608, 
6149906, 6510298, 8136550, 8388607, 4269103, 5153224, 8388607, -8388608, 
6131045, 6498551, 8115391, 8388607, 4218006, 5137068, 8388607, -8388608, 
6149084, 6510131, 8135061, 8388607, 4259538, 5152062, 8388607, -8388608, 
6158702, 6515951, 8137924, 8388607, 4210211, 5156903, 8388607, -8388608, 
6138468, 6502887, 8118837, 8388607, 4185671, 5140449, 8388607, -8388608, 
6074970, 6461690, 8055265, 8388607, 4211826, 5104136, 8388607, -8388608, 
6144422, 6507011, 8122985, 8388607, 4169681, 5143084, 8388607, -8388608, 
6080373, 6465071, 8059092, 8388607, 4194198, 5108012, 8388607, -8388608, 
6020854, 6422788, 7997215, 8388607, 4249150, 5066039, 8388607, -8388608, 
6102301, 6476241, 8078183, 8388607, 4252919, 5125969, 8388607, -8388608, 
6098472, 6473652, 8072247, 8388607, 4242026, 5122928, 8388607, -8388608, 
6146406, 6508654, 8125026, 8388607, 4168001, 5143386, 8388607, -8388608, 
6081149, 6465782, 8060071, 8388607, 4192161, 5108179, 8388607, -8388608, 
6093158, 6469665, 8065110, 8388607, 4232056, 5120443, 8388607, -8388608, 
6170813, 6524272, 8143989, 8388607, 4174477, 5162638, 8388607, -8388608, 
6156887, 6515958, 8131458, 8388607, 4140180, 5147296, 8388607, -8388608, 
6093529, 6474222, 8068824, 8388607, 4160893, 5116373, 8388607, -8388608, 
6018904, 6421276, 7991813, 8388607, 4219085, 5068053, 8388607, -8388608, 
6093832, 6470029, 8065497, 8388607, 4231093, 5120365, 8388607, -8388608, 
6170222, 6523896, 8143254, 8388607, 4173988, 5162966, 8388607, -8388608, 
6155581, 6514911, 8130054, 8388607, 4139934, 5147489, 8388607, -8388608, 
6094071, 6474377, 8069066, 8388607, 4159968, 5116642, 8388607, -8388608, 
6020700, 6422374, 7993259, 8388607, 4217096, 5068022, 8388607, -8388608, 
6093379, 6469649, 8064918, 8388607, 4229661, 5119878, 8388607, -8388608, 
6170384, 6523987, 8143335, 8388607, 4173102, 5163043, 8388607, -8388608, 
6020985, 6421843, 7992685, 8388607, 4207991, 5068076, 8388607, -8388608, 
6093659, 6474017, 8068528, 8388607, 4158783, 5116701, 8388607, -8388608, 
6158401, 6516952, 8131933, 8388607, 4136263, 5149911, 8388607, -8388608, 
6091411, 6468204, 8062922, 8388607, 4229511, 5119287, 8388607, -8388608, 
6170523, 6524116, 8143274, 8388607, 4172848, 5163101, 8388607, -8388608, 
6158291, 6517029, 8131869, 8388607, 4137790, 5149236, 8388607, -8388608, 
6091751, 6467874, 8062228, 8388607, 4224516, 5118076, 8388607, -8388608, 
6018378, 6420641, 7990953, 8388607, 4215264, 5067893, 8388607, -8388608, 
6159505, 6517735, 8131223, 8388607, 4129764, 5151525, 8388607, -8388608, 
6172838, 6525820, 8145263, 8388607, 4172448, 5164029, 8388607, -8388608, 
6159691, 6517861, 8131645, 8388607, 4130119, 5150878, 8388607, -8388608, 
6096096, 6475791, 8070733, 8388607, 4156863, 5117765, 8388607, -8388608, 
6099555, 6477913, 8073183, 8388607, 4152206, 5120527, 8388607, -8388608, 
6089190, 6465671, 8058216, 8388607, 4215225, 5114754, 8388607, -8388608, 
6171479, 6524793, 8143744, 8388607, 4172464, 5163937, 8388607, -8388608, 
6106714, 6482471, 8078114, 8388607, 4137988, 5124868, 8388607, -8388608, 
6090630, 6467140, 8061118, 8388607, 4223229, 5117829, 8388607, -8388608, 
6101050, 6478923, 8074549, 8388607, 4151048, 5121006, 8388607, -8388608, 
6172612, 6525646, 8141959, 8388607, 4161014, 5167569, 8388607, -8388608, 
6173415, 6526229, 8144090, 8388607, 4166214, 5165519, 8388607, -8388608, 
6023178, 6422028, 7992371, 8388607, 4186418, 5068056, 8388607, -8388608, 
6104577, 6480939, 8076345, 8388607, 4141263, 5123502, 8388607, -8388608, 
6022546, 6422389, 7992980, 8388607, 4199723, 5068038, 8388607, -8388608, 
6173574, 6526416, 8143591, 8388607, 4162576, 5166949, 8388607, -8388608, 
6160363, 6518271, 8132595, 8388607, 4132073, 5151109, 8388607, -8388608, 
6161465, 6519144, 8132540, 8388607, 4126408, 5153698, 8388607, -8388608, 
6023544, 6422503, 7993357, 8388607, 4190407, 5067301, 8388607, -8388608, 
6087675, 6464188, 8055682, 8388607, 4207882, 5114001, 8388607, -8388608, 
6089929, 6466333, 8059298, 8388607, 4218827, 5116332, 8388607, -8388608, 
6104352, 6480643, 8076024, 8388607, 4140565, 5123882, 8388607, -8388608, 
6163289, 6520538, 8134073, 8388607, 4124553, 5154754, 8388607, -8388608, 
6085164, 6462073, 8051644, 8388607, 4202807, 5112857, 8388607, -8388608, 
6172336, 6525539, 8142059, 8388607, 4162206, 5167311, 8388607, -8388608, 
6024924, 6423363, 7994042, 8388607, 4184325, 5068291, 8388607, -8388608, 
6109145, 6483544, 8079124, 8388607, 4133874, 5126973, 8388607, -8388608, 
6107661, 6483243, 8078974, 8388607, 4136915, 5125694, 8388607, -8388608, 
6024588, 6423189, 7993747, 8388607, 4183619, 5068774, 8388607, -8388608, 
6172303, 6524989, 8140585, 8388607, 4158218, 5167951, 8388607, -8388608, 
6172475, 6525582, 8141651, 8388607, 4160393, 5168404, 8388607, -8388608, 
6026094, 6423961, 7994426, 8388607, 4181051, 5070088, 8388607, -8388608, 
6107294, 6482785, 8078342, 8388607, 4136941, 5126037, 8388607, -8388608, 
6024101, 6422646, 7992894, 8388607, 4183653, 5069240, 8388607, -8388608, 
6085862, 6462901, 8053303, 8388607, 4204911, 5113642, 8388607, -8388608, 
6162326, 6519259, 8132180, 8388607, 4122660, 5154720, 8388607, -8388608, 
6162401, 6519634, 8132617, 8388607, 4123874, 5154728, 8388607, -8388608, 
6173136, 6525843, 8141747, 8388607, 4159021, 5168386, 8388607, -8388608, 
6026365, 6424191, 7994800, 8388607, 4182010, 5069721, 8388607, -8388608, 
6168905, 6524461, 8138179, 8388607, 4113240, 5157032, 8388607, -8388608, 
6172727, 6525293, 8140805, 8388607, 4157581, 5167935, 8388607, -8388608, 
6086456, 6463544, 8052828, 8388607, 4196750, 5113173, 8388607, -8388608, 
6110673, 6484651, 8080723, 8388607, 4132223, 5127375, 8388607, -8388608, 
6173244, 6525444, 8141246, 8388607, 4156816, 5168196, 8388607, -8388608, 
6116148, 6489198, 8086051, 8388607, 4126388, 5129853, 8388607, -8388608, 
6088233, 6465271, 8054518, 8388607, 4192968, 5114316, 8388607, -8388608, 
6178867, 6530339, 8146498, 8388607, 4146049, 5171982, 8388607, -8388608, 
6085194, 6462204, 8051613, 8388607, 4201030, 5113044, 8388607, -8388608, 
6033970, 6430664, 8001750, 8388607, 4167514, 5075829, 8388607, -8388608, 
6167085, 6522749, 8136399, 8388607, 4117170, 5156044, 8388607, -8388608, 
6117406, 6490224, 8087246, 8388607, 4124056, 5130601, 8388607, -8388608, 
6177472, 6529136, 8145077, 8388607, 4149876, 5170254, 8388607, -8388608, 
6178946, 6530398, 8146556, 8388607, 4147433, 5171029, 8388607, -8388608, 
6172112, 6526972, 8141105, 8388607, 4109191, 5159059, 8388607, -8388608, 
6124076, 6495944, 8093966, 8388607, 4113079, 5134469, 8388607, -8388608, 
6182846, 6534149, 8150631, 8388607, 4141020, 5172054, 8388607, -8388608, 
6035947, 6432183, 8003548, 8388607, 4165237, 5077260, 8388607, -8388608, 
6090938, 6467362, 8057019, 8388607, 4189103, 5116309, 8388607, -8388608, 
6039399, 6435426, 8007257, 8388607, 4161793, 5076088, 8388607, -8388608, 
6174161, 6529139, 8143461, 8388607, 4104388, 5158163, 8388607, -8388608, 
6124411, 6495692, 8094109, 8388607, 4115431, 5135391, 8388607, -8388608, 
6038706, 6434464, 8006227, 8388607, 4162469, 5078262, 8388607, -8388608, 
6129415, 6500580, 8098959, 8388607, 4107978, 5137633, 8388607, -8388608, 
6039090, 6435341, 8006956, 8388607, 4160754, 5077785, 8388607, -8388608, 
6186664, 6537525, 8154039, 8388607, 4137339, 5174948, 8388607, -8388608, 
6188338, 6539270, 8155504, 8388607, 4133458, 5176869, 8388607, -8388608, 
6187899, 6538559, 8154944, 8388607, 4135218, 5175265, 8388607, -8388608, 
6127700, 6499093, 8097314, 8388607, 4110114, 5136332, 8388607, -8388608, 
6043251, 6439343, 8010704, 8388607, 4152418, 5081588, 8388607, -8388608, 
6042202, 6438481, 8009834, 8388607, 4155959, 5080324, 8388607, -8388608, 
6181666, 6535791, 8150326, 8338361, 4094451, 5164506, 8388607, -8388608, 
6128853, 6500394, 8098219, 8388607, 4105956, 5138081, 8388607, -8388608, 
6133636, 6504008, 8102920, 8329227, 4101665, 5141216, 8388607, -8388608, 
6190287, 6540798, 8157277, 8362844, 4132084, 5177833, 8388607, -8388608, 
6182384, 6536336, 8150868, 8309802, 4093513, 5165071, 8388607, -8388608, 
6188729, 6539649, 8155846, 8337451, 4131371, 5178294, 8388607, -8388608, 
6044058, 6440097, 8011369, 8388607, 4150902, 5082494, 8388607, -8388608, 
6045152, 6440888, 8012579, 8388607, 4149203, 5083514, 8388607, -8388608, 
6182988, 6536900, 8151461, 8256992, 4091569, 5166885, 8388607, -8388608, 
6185636, 6537389, 8151286, 8193979, 4128899, 5180148, 8388607, -8388608, 
6045694, 6441278, 8012909, 8388607, 4148545, 5084323, 8388607, -8388608, 
6043438, 6439549, 8009398, 8343123, 4144293, 5086654, 8388607, -8388608, 
6189116, 6539870, 8155866, 8313991, 4131100, 5178913, 8388607, -8388608, 
6182266, 6536491, 8149512, 8129375, 4088239, 5169122, 8388607, -8388608, 
6093822, 6471658, 8059211, 8388607, 4175047, 5119663, 8388607, -8388608, 
6134226, 6504649, 8103149, 8256452, 4099731, 5143723, 8388607, -8388608, 
6090718, 6469601, 8055249, 8383379, 4172368, 5119130, 8388607, -8388608, 
6093764, 6471742, 8058990, 8388607, 4174535, 5119799, 8388607, -8388608, 
6188281, 6541363, 8153765, 8016669, 4087480, 5173724, 8388607, -8388608, 
6183928, 6537831, 8151953, 8188946, 4090394, 5168659, 8388607, -8388608, 
6134241, 6504654, 8102343, 8194085, 4097854, 5144934, 8388607, -8388608, 
6092898, 6471246, 8055518, 8268757, 4169896, 5119984, 8388607, -8388608, 
6187766, 6541176, 8152696, 7977190, 4089509, 5175707, 8388607, -8388608, 
6093171, 6471813, 8055354, 8228453, 4170445, 5121011, 8388607, -8388608, 
6185336, 6539276, 8153331, 8168154, 4089638, 5169388, 8388607, -8388608, 
6142051, 6510429, 8107771, 8030711, 4095418, 5151509, 8388607, -8388608, 
6185793, 6537451, 8150806, 8144258, 4128648, 5181047, 8388607, -8388608, 
6191248, 6542255, 8155150, 8074733, 4130199, 5184848, 8388607, -8388608, 
6044614, 6440077, 8010001, 8286659, 4140731, 5086879, 8388607, -8388608, 
6187754, 6539124, 8152436, 8129504, 4128584, 5181926, 8388607, -8388608, 
6192879, 6544126, 8153830, 7939365, 4130214, 5189282, 8388607, -8388608, 
6136289, 6505706, 8103238, 8104363, 4095272, 5147314, 8388607, -8388608, 
6047794, 6442564, 8012858, 8270469, 4140498, 5087971, 8388607, -8388608, 
6061001, 6453876, 8022441, 8059529, 4135771, 5099870, 8388607, -8388608, 
6051144, 6445501, 8015514, 8224949, 4140519, 5090766, 8388607, -8388608, 
6194839, 6547206, 8157431, 7859210, 4086499, 5180854, 8388607, -8388608, 
6150429, 6517537, 8113905, 7906236, 4091437, 5157968, 8388607, -8388608, 
6054063, 6447825, 8017784, 8182074, 4140309, 5093088, 8388607, -8388608, 
6192011, 6543955, 8153390, 7960814, 4130858, 5188746, 8388607, -8388608, 
6056072, 6450123, 8018892, 8131173, 4139099, 5096229, 8388607, -8388608, 
6189938, 6543269, 8153899, 7938763, 4088583, 5177434, 8388607, -8388608, 
6058433, 6452240, 8020454, 8083786, 4137201, 5098478, 8388607, -8388608, 
6191954, 6545057, 8155820, 7926813, 4088449, 5178520, 8388607, -8388608, 
6146755, 6515034, 8111473, 7953681, 4093863, 5156511, 8388607, -8388608, 
6057918, 6451924, 8020429, 8107344, 4137963, 5097763, 8388607, -8388608, 
6193019, 6546113, 8155994, 7882178, 4087610, 5180146, 8388607, -8388608, 
6192151, 6543991, 8152674, 7771202, 4085066, 5182450, 8388607, -8388608, 
6192213, 6545523, 8155889, 7904808, 4088183, 5179635, 8388607, -8388608, 
6148123, 6516133, 8112273, 7929934, 4092480, 5156842, 8388607, -8388608, 
6087899, 6467840, 8045678, 8025476, 4165183, 5121563, 8388607, -8388608, 
6150664, 6516334, 8112228, 7811077, 4087258, 5160327, 8388607, -8388608, 
6147923, 6514949, 8111132, 7872136, 4089437, 5158547, 8388607, -8388608, 
6190119, 6541373, 8149614, 7872174, 4128710, 5189179, 8388607, -8388608, 
6146119, 6512849, 8108541, 7840237, 4088309, 5158719, 8388607, -8388608, 
6193582, 6544489, 8154233, 7928061, 4129114, 5189307, 8388607, -8388608, 
6059266, 6451321, 8019426, 7983772, 4131784, 5100789, 8388607, -8388608, 
6190984, 6542999, 8152004, 7788438, 4085099, 5181085, 8388607, -8388608, 
6189238, 6540757, 8146756, 7785533, 4125983, 5189684, 8388607, -8388608, 
6193764, 6545448, 8152886, 7687508, 4079723, 5183695, 8388607, -8388608, 
6152078, 6517554, 8112192, 7715763, 4082404, 5163689, 8388607, -8388608, 
6063358, 6455261, 8021842, 7877598, 4127971, 5108415, 8388607, -8388608, 
6084412, 6466421, 8040774, 7939461, 4164326, 5123641, 8388607, -8388608, 
6187906, 6539858, 8145173, 7779179, 4126944, 5189924, 8388607, -8388608, 
6193951, 6545580, 8152766, 7680618, 4080460, 5184328, 8388607, -8388608, 
6153448, 6518552, 8113115, 7708223, 4082638, 5164505, 8388607, -8388608, 
6064033, 6455836, 8022327, 7869742, 4128053, 5109064, 8388607, -8388608, 
6084835, 6466676, 8040851, 7932163, 4164529, 5123846, 8388607, -8388608, 
6189196, 6540788, 8146277, 7771892, 4127151, 5190343, 8388607, -8388608, 
6194640, 6546214, 8153578, 7673103, 4080569, 5184888, 8388607, -8388608, 
6153348, 6518759, 8113528, 7700849, 4082859, 5165241, 8388607, -8388608, 
6065128, 6456829, 8023623, 7862008, 4127832, 5109887, 8388607, -8388608, 
6085256, 6467097, 8041188, 7925229, 4164270, 5124093, 8388607, -8388608, 
6189549, 6541882, 8146257, 7732929, 4126474, 5192384, 8388607, -8388608, 
6195209, 6546947, 8154371, 7665743, 4080242, 5185353, 8388607, -8388608, 
6154049, 6519327, 8113965, 7693264, 4082573, 5165826, 8388607, -8388608, 
6195731, 6547555, 8154318, 7638065, 4079384, 5187368, 8388607, -8388608, 
6085203, 6467895, 8041163, 7898738, 4163614, 5125444, 8388607, -8388608, 
6189189, 6541339, 8146672, 7758332, 4126684, 5191259, 8388607, -8388608, 
6195287, 6547013, 8154136, 7658854, 4080111, 5186022, 8388607, -8388608, 
6156734, 6521474, 8116201, 7670180, 4080876, 5167688, 8388607, -8388608, 
6064646, 6456694, 8022973, 7846988, 4127282, 5110992, 8388607, -8388608, 
6085296, 6468206, 8040997, 7884557, 4161865, 5125773, 8388607, -8388608, 
6189429, 6541456, 8146438, 7745650, 4126833, 5191735, 8388607, -8388608, 
6197184, 6548415, 8155812, 7651364, 4079604, 5186734, 8388607, -8388608, 
6155859, 6520834, 8115495, 7677554, 4081220, 5166995, 8388607, -8388608, 
6197232, 6548847, 8155548, 7631008, 4078805, 5187930, 8388607, -8388608, 
6188683, 6541364, 8145438, 7726930, 4126053, 5192747, 8388607, -8388608, 
6196208, 6547994, 8154421, 7625124, 4078721, 5188186, 8388607, -8388608, 
6157543, 6522326, 8116674, 7649356, 4079550, 5168934, 8388607, -8388608, 
6067979, 6459594, 8025718, 7808907, 4123994, 5113800, 8388607, -8388608, 
6083874, 6467100, 8039396, 7878934, 4162236, 5125456, 8388607, -8388608, 
6158364, 6523213, 8116838, 7629382, 4079081, 5170551, 8388607, -8388608, 
6188812, 6541951, 8145289, 7715201, 4126638, 5193184, 8388607, -8388608, 
6157706, 6522631, 8116731, 7642891, 4079714, 5169309, 8388607, -8388608, 
6198508, 6550617, 8155946, 7600803, 4080516, 5191719, 8388607, -8388608, 
6069048, 6460226, 8026226, 7792157, 4119894, 5112095, 8388607, -8388608, 
6083258, 6466636, 8038291, 7864131, 4158264, 5123173, 8388607, -8388608, 
6070491, 6462069, 8027411, 7773869, 4122483, 5116898, 8388607, -8388608, 
6068538, 6459889, 8025603, 7786518, 4120724, 5113208, 8388607, -8388608, 
6197624, 6549912, 8155216, 7593638, 4079031, 5191216, 8388607, -8388608, 
6159483, 6524101, 8117683, 7622256, 4078663, 5170723, 8388607, -8388608, 
6070310, 6461397, 8027280, 7778728, 4119708, 5113396, 8388607, -8388608, 
6083240, 6467013, 8038214, 7852046, 4158066, 5123398, 8388607, -8388608, 
6082503, 6466838, 8037267, 7849020, 4162077, 5126408, 8388607, -8388608, 
6187841, 6541356, 8143439, 7692701, 4127409, 5194439, 8388607, -8388608, 
6199172, 6550961, 8155491, 7561610, 4077859, 5192246, 8388607, -8388608, 
6075408, 6466036, 8030243, 7699198, 4117509, 5122648, 8388607, -8388608, 
6083188, 6467719, 8037224, 7823286, 4160811, 5127343, 8388607, -8388608, 
6082827, 6467165, 8037181, 7843123, 4162122, 5126428, 8388607, -8388608, 
6199916, 6551936, 8155344, 7526794, 4076911, 5195333, 8388607, -8388608, 
6198796, 6550523, 8155627, 7580746, 4078430, 5191018, 8388607, -8388608, 
6160213, 6524686, 8118033, 7602111, 4078057, 5172096, 8388607, -8388608, 
6083398, 6468136, 8036125, 7788658, 4159134, 5128524, 8388607, -8388608, 
6071843, 6463202, 8028406, 7752832, 4121429, 5118259, 8388607, -8388608, 
6163158, 6527420, 8119535, 7550924, 4075528, 5177136, 8388607, -8388608, 
6080629, 6466333, 8031669, 7730451, 4151556, 5126743, 8388607, -8388608, 
6161455, 6525534, 8118593, 7580653, 4075485, 5172294, 8388607, -8388608, 
6166701, 6530647, 8121474, 7489733, 4071203, 5181704, 8388607, -8388608, 
6082195, 6466113, 8035679, 7813892, 4155708, 5123304, 8388607, -8388608, 
6074963, 6465514, 8030049, 7712298, 4118395, 5122325, 8388607, -8388608, 
6188543, 6543456, 8140929, 7588339, 4124204, 5200227, 8388607, -8388608, 
6078702, 6468603, 8032453, 7646158, 4110165, 5125114, 8388607, -8388608, 
6189577, 6544290, 8142209, 7593651, 4124278, 5200770, 8388607, -8388608, 
6167034, 6530856, 8122443, 7500386, 4069641, 5180058, 8388607, -8388608, 
6188793, 6542548, 8142893, 7650872, 4125102, 5196649, 8388607, -8388608, 
6189660, 6543780, 8143596, 7630439, 4126338, 5197877, 8388607, -8388608, 
6189940, 6544280, 8142406, 7597593, 4122829, 5199293, 8388607, -8388608, 
6205584, 6557143, 8158560, 7432908, 4071856, 5201546, 8388607, -8388608, 
6165749, 6529459, 8122063, 7536735, 4073451, 5177364, 8388607, -8388608, 
6081275, 6468011, 8032051, 7695416, 4152318, 5130386, 8388607, -8388608, 
6170830, 6534058, 8125523, 7470414, 4069106, 5182769, 8388607, -8388608, 
6189188, 6544238, 8141449, 7572824, 4124096, 5200439, 8388607, -8388608, 
6207049, 6558731, 8159420, 7409699, 4074436, 5205341, 8388607, -8388608, 
6171054, 6534107, 8125273, 7449246, 4067105, 5183318, 8388607, -8388608, 
6169563, 6533176, 8124154, 7460884, 4069085, 5183150, 8388607, -8388608, 
6083760, 6472871, 8036117, 7571010, 4107246, 5132019, 8388607, -8388608, 
6188514, 6543815, 8140618, 7562994, 4123226, 5200294, 8388607, -8388608, 
6203302, 6555595, 8157347, 7464968, 4074940, 5200779, 8388607, -8388608, 
6206496, 6558371, 8159099, 7414706, 4075100, 5205856, 8388607, -8388608, 
6172979, 6535412, 8126898, 7432683, 4066248, 5184954, 8388607, -8388608, 
6080470, 6466952, 8030109, 7664134, 4148931, 5128383, 8388607, -8388608, 
6173142, 6535451, 8126771, 7426720, 4065664, 5185062, 8388607, -8388608, 
6076156, 6463881, 8026052, 7654826, 4148323, 5127866, 8388607, -8388608, 
6188324, 6543709, 8139920, 7544581, 4122923, 5200929, 8388607, -8388608, 
6084349, 6473779, 8037408, 7588342, 4108229, 5132426, 8388607, -8388608, 
6172815, 6535474, 8125778, 7407581, 4067127, 5187334, 8388607, -8388608, 
6078922, 6465729, 8028229, 7649791, 4147881, 5128548, 8388607, -8388608, 
6187183, 6543118, 8137956, 7517465, 4123419, 5201844, 8388607, -8388608, 
6173381, 6536133, 8126556, 7402644, 4066863, 5187889, 8388607, -8388608, 
6172746, 6535731, 8126332, 7412221, 4067216, 5187042, 8388607, -8388608, 
6085419, 6474054, 8037556, 7557787, 4104636, 5132236, 8388607, -8388608, 
6186013, 6542031, 8136673, 7514376, 4124202, 5201971, 8388607, -8388608, 
6188491, 6543855, 8138636, 7509383, 4123586, 5202669, 8388607, -8388608, 
6207225, 6558831, 8158879, 7381117, 4073009, 5207163, 8388607, -8388608, 
6173638, 6536134, 8126478, 7396966, 4066052, 5187884, 8388607, -8388608, 
6174262, 6536784, 8126514, 7383296, 4065924, 5189892, 8388607, -8388608, 
6078275, 6465315, 8027579, 7644763, 4147171, 5128526, 8388607, -8388608, 
6078453, 6465516, 8027526, 7641289, 4147722, 5129126, 8388607, -8388608, 
6210607, 6562129, 8161457, 7346276, 4071398, 5210183, 8388607, -8388608, 
6172234, 6535026, 8125024, 7393565, 4067176, 5188677, 8388607, -8388608, 
6173440, 6536032, 8126091, 7388144, 4066544, 5189351, 8388607, -8388608, 
6087476, 6475704, 8038974, 7532671, 4103723, 5135675, 8388607, -8388608, 
6089885, 6477689, 8040471, 7496954, 4100525, 5138284, 8388607, -8388608, 
6188169, 6543906, 8137512, 7485294, 4123629, 5204259, 8388607, -8388608, 
6209989, 6561448, 8161003, 7350289, 4071275, 5209331, 8388607, -8388608, 
6088126, 6476343, 8039078, 7518021, 4103031, 5137428, 8388607, -8388608, 
6076943, 6465041, 8025502, 7610069, 4145353, 5129838, 8388607, -8388608, 
6186290, 6542530, 8135641, 7490113, 4124251, 5203956, 8388607, -8388608, 
6210029, 6561201, 8160873, 7354029, 4070868, 5209008, 8388607, -8388608, 
6209763, 6560949, 8160659, 7358615, 4071413, 5209052, 8388607, -8388608, 
